student_id,question_id,subject,topic,difficulty,is_correct,time_taken_seconds,attempt_number,timestamp,session_id,is_synthetic,data_label
S00017,Q0404S,Computer Networks,UDP,Easy,0,72.5,25,2025-01-23T07:28:24.354129,S00017_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0108S,DSA,Hashing,Medium,0,85.57,26,2025-01-24T11:07:44.324444,S00017_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0506C,Software Engineering,UML,Hard,0,200.15,27,2025-01-25T22:03:08.960466,S00017_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0408C,Computer Networks,IP Addressing,Hard,0,128.89,28,2025-01-26T04:41:22.375847,S00017_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0509C,Software Engineering,Project Management,Hard,0,187.5,29,2025-01-27T01:12:36.305383,S00017_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0109C,DSA,Heap,Hard,0,224.78,30,2025-01-27T17:47:31.938685,S00017_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0402A,Computer Networks,TCP/IP,Easy,0,76.85,31,2025-01-28T11:12:20.256891,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0510B,Software Engineering,Design Patterns,Medium,1,86.53,32,2025-01-29T07:30:52.668073,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0203S,DBMS,SQL,Easy,1,51.21,33,2025-01-29T14:48:09.010851,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0306A,Operating Systems,Synchronization,Easy,0,70.81,34,2025-01-30T03:39:23.246002,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0408A,Computer Networks,IP Addressing,Easy,0,76.07,35,2025-01-30T09:23:28.996132,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0301B,Operating Systems,Processes,Medium,0,177.87,36,2025-01-30T15:38:08.632765,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0302A,Operating Systems,CPU Scheduling,Easy,1,77.9,37,2025-01-31T03:53:56.999127,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0301A,Operating Systems,Processes,Easy,0,48.86,38,2025-01-31T21:39:56.643030,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0310B,Operating Systems,Security,Medium,1,69.1,39,2025-02-02T08:49:07.403173,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0106B,DSA,Trees,Medium,0,75.42,40,2025-02-03T05:14:53.036277,S00017_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0302A,Operating Systems,CPU Scheduling,Easy,1,40.33,41,2025-02-04T07:17:08.448544,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0302C,Operating Systems,CPU Scheduling,Hard,0,266.57,42,2025-02-05T19:44:12.037607,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0504C,Software Engineering,SRS,Hard,0,116.22,43,2025-02-06T07:47:36.783299,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0205C,DBMS,Joins,Hard,0,265.97,44,2025-02-07T02:49:10.828442,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0110C,DSA,Dynamic Programming,Hard,0,186.78,45,2025-02-07T12:59:44.041973,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0101B,DSA,Arrays,Medium,1,98.74,46,2025-02-07T22:24:08.527309,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0304A,Operating Systems,Memory Management,Easy,1,67.98,47,2025-02-08T03:11:07.784602,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0302C,Operating Systems,CPU Scheduling,Hard,0,169.27,48,2025-02-08T12:30:16.153292,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0301A,Operating Systems,Processes,Easy,1,45.25,49,2025-02-09T14:21:06.222747,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0305B,Operating Systems,Paging,Medium,0,96.71,50,2025-02-10T00:57:34.493862,S00017_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0404S,Computer Networks,UDP,Easy,1,43.13,51,2025-02-10T18:15:18.699082,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0304S,Operating Systems,Memory Management,Medium,1,102.88,52,2025-02-11T11:20:43.743672,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0103B,DSA,Linked Lists,Medium,0,128.06,53,2025-02-12T16:41:00.996339,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0402B,Computer Networks,TCP/IP,Medium,0,103.73,54,2025-02-14T01:18:10.192647,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0107A,DSA,Graphs,Easy,0,84.52,55,2025-02-14T05:57:33.237948,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0201B,DBMS,DBMS Basics,Medium,0,141.28,56,2025-02-15T16:44:51.138959,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0201S,DBMS,DBMS Basics,Easy,1,60.83,57,2025-02-16T08:40:30.156893,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0201B,DBMS,DBMS Basics,Medium,0,223.34,58,2025-02-17T11:50:55.520979,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0203C,DBMS,SQL,Hard,0,313.69,59,2025-02-18T03:35:58.183339,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,Q0104B,DSA,Stack & Queue,Medium,1,62.53,60,2025-02-19T16:25:47.256805,S00017_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0505C,Software Engineering,Testing,Hard,0,174.85,1,2025-01-02T12:18:30.207646,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0310A,Operating Systems,Security,Easy,0,88.64,2,2025-01-03T08:29:06.086265,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0208C,DBMS,ER Model,Hard,0,201.0,3,2025-01-04T00:30:37.127987,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0508A,Software Engineering,Software Quality,Easy,0,82.45,4,2025-01-05T02:15:25.232240,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0504C,Software Engineering,SRS,Hard,1,110.76,5,2025-01-06T01:24:04.337868,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0507S,Software Engineering,Git/Version Control,Easy,0,67.51,6,2025-01-06T09:38:25.040227,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0210B,DBMS,Concurrency Control,Medium,0,139.5,7,2025-01-06T22:29:32.929419,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0209A,DBMS,Relational Algebra,Easy,1,32.04,8,2025-01-08T01:36:47.906515,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0105S,DSA,Recursion,Medium,0,175.37,9,2025-01-09T15:23:04.061543,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0210C,DBMS,Concurrency Control,Hard,0,161.7,10,2025-01-11T05:12:22.311180,S00018_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0406C,Computer Networks,HTTP,Hard,0,193.57,11,2025-01-12T17:49:25.347589,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0410A,Computer Networks,Network Security,Easy,0,65.81,12,2025-01-13T22:04:51.583378,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0303B,Operating Systems,Deadlocks,Medium,0,57.39,13,2025-01-14T15:02:01.033077,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0402C,Computer Networks,TCP/IP,Hard,0,172.4,14,2025-01-15T19:12:49.374341,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0107C,DSA,Graphs,Hard,1,112.27,15,2025-01-16T03:27:02.652864,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0207B,DBMS,Indexing,Medium,0,99.11,16,2025-01-17T01:27:58.008735,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0406B,Computer Networks,HTTP,Medium,0,70.79,17,2025-01-18T09:45:42.421362,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0407A,Computer Networks,DHCP,Easy,0,43.32,18,2025-01-19T21:31:09.671378,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0203A,DBMS,SQL,Easy,0,100.61,19,2025-01-21T09:49:09.626518,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0108B,DSA,Hashing,Medium,1,96.53,20,2025-01-22T01:52:37.134840,S00018_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0309A,Operating Systems,I/O Management,Easy,0,46.63,21,2025-01-22T19:33:41.792039,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0409B,Computer Networks,Routing,Medium,1,89.13,22,2025-01-23T01:23:07.356789,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0405B,Computer Networks,DNS,Medium,1,94.38,23,2025-01-24T13:28:20.234637,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0304B,Operating Systems,Memory Management,Medium,1,87.01,24,2025-01-25T15:09:38.513626,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0307C,Operating Systems,File Systems,Hard,0,205.33,25,2025-01-26T08:59:44.997974,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0502B,Software Engineering,Agile,Medium,0,185.12,26,2025-01-27T14:41:22.225435,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0503A,Software Engineering,Waterfall,Easy,1,43.27,27,2025-01-28T19:09:56.697792,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0203A,DBMS,SQL,Easy,1,42.58,28,2025-01-30T06:16:23.086669,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0302B,Operating Systems,CPU Scheduling,Medium,0,116.15,29,2025-01-30T19:11:58.647085,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0408S,Computer Networks,IP Addressing,Medium,0,103.68,30,2025-01-31T08:53:51.603416,S00018_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0201C,DBMS,DBMS Basics,Hard,0,153.59,31,2025-02-01T14:07:37.706094,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0507C,Software Engineering,Git/Version Control,Hard,0,242.86,32,2025-02-02T22:09:34.896447,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0509S,Software Engineering,Project Management,Medium,1,106.29,33,2025-02-04T03:58:20.550450,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0307A,Operating Systems,File Systems,Easy,1,55.83,34,2025-02-05T10:58:47.261076,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0206B,DBMS,Transactions,Medium,0,194.16,35,2025-02-06T20:50:37.814762,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0409A,Computer Networks,Routing,Easy,1,70.39,36,2025-02-07T22:48:19.244922,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0204C,DBMS,Normalization,Hard,0,199.72,37,2025-02-08T22:45:15.425220,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0405A,Computer Networks,DNS,Easy,1,65.82,38,2025-02-09T05:14:49.017948,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0208S,DBMS,ER Model,Easy,0,80.75,39,2025-02-10T12:40:25.233362,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0304C,Operating Systems,Memory Management,Hard,0,171.9,40,2025-02-12T00:50:05.534493,S00018_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0209C,DBMS,Relational Algebra,Hard,0,210.88,41,2025-02-12T18:19:30.258479,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0202B,DBMS,Keys,Medium,1,123.44,42,2025-02-14T02:43:11.606823,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0109C,DSA,Heap,Hard,0,294.71,43,2025-02-15T04:56:51.253403,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0507S,Software Engineering,Git/Version Control,Easy,1,73.3,44,2025-02-16T16:34:48.673657,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0110B,DSA,Dynamic Programming,Medium,0,112.45,45,2025-02-17T15:00:50.281384,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0203A,DBMS,SQL,Easy,1,46.75,46,2025-02-18T14:39:40.102260,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0501B,Software Engineering,SDLC,Medium,0,149.47,47,2025-02-19T23:12:18.548437,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0102S,DSA,Strings,Easy,1,69.01,48,2025-02-20T18:29:53.115504,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0210A,DBMS,Concurrency Control,Easy,1,37.91,49,2025-02-21T12:24:11.955306,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0405C,Computer Networks,DNS,Hard,0,215.37,50,2025-02-22T12:50:57.516418,S00018_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0104B,DSA,Stack & Queue,Medium,1,128.45,51,2025-02-23T09:59:30.509750,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0206S,DBMS,Transactions,Medium,0,115.95,52,2025-02-24T23:56:29.545002,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0207C,DBMS,Indexing,Hard,0,126.55,53,2025-02-26T00:29:03.432040,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0206A,DBMS,Transactions,Easy,1,69.72,54,2025-02-27T02:18:39.780545,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0407A,Computer Networks,DHCP,Easy,1,30.75,55,2025-02-28T00:14:40.053375,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0109S,DSA,Heap,Medium,0,115.86,56,2025-03-01T05:34:32.358737,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0106B,DSA,Trees,Medium,0,116.86,57,2025-03-01T09:00:12.132822,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0110A,DSA,Dynamic Programming,Easy,1,46.93,58,2025-03-02T20:38:20.915077,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0103C,DSA,Linked Lists,Hard,0,324.93,59,2025-03-03T01:41:00.488795,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,Q0102A,DSA,Strings,Easy,1,95.19,60,2025-03-03T10:59:06.486716,S00018_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0108A,DSA,Hashing,Easy,1,54.95,1,2025-01-02T12:39:05.237999,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0209B,DBMS,Relational Algebra,Medium,0,73.84,2,2025-01-02T23:27:32.429183,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0201A,DBMS,DBMS Basics,Easy,1,37.68,3,2025-01-04T07:05:52.492423,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0206A,DBMS,Transactions,Easy,0,70.53,4,2025-01-05T06:03:06.011924,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0101S,DSA,Arrays,Easy,1,97.43,5,2025-01-05T14:19:33.947016,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0406C,Computer Networks,HTTP,Hard,0,286.23,6,2025-01-06T06:42:23.298862,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0106C,DSA,Trees,Hard,0,286.98,7,2025-01-07T03:10:44.716733,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0202S,DBMS,Keys,Easy,0,64.31,8,2025-01-07T06:48:37.612548,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0501B,Software Engineering,SDLC,Medium,1,84.28,9,2025-01-07T15:38:35.784834,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0108B,DSA,Hashing,Medium,1,144.49,10,2025-01-07T20:34:56.166870,S00019_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0505C,Software Engineering,Testing,Hard,0,156.27,11,2025-01-08T02:13:34.859168,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0304C,Operating Systems,Memory Management,Hard,0,143.97,12,2025-01-08T22:39:28.674152,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0305C,Operating Systems,Paging,Hard,1,139.1,13,2025-01-09T05:55:19.097730,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0510B,Software Engineering,Design Patterns,Medium,1,86.28,14,2025-01-09T21:02:19.566918,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0304A,Operating Systems,Memory Management,Easy,0,66.1,15,2025-01-10T11:59:56.272231,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0503S,Software Engineering,Waterfall,Medium,1,131.42,16,2025-01-11T07:08:34.524839,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0405B,Computer Networks,DNS,Medium,0,82.07,17,2025-01-11T23:41:38.364560,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0106A,DSA,Trees,Easy,0,34.9,18,2025-01-12T10:02:54.195712,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0110A,DSA,Dynamic Programming,Easy,1,59.01,19,2025-01-13T23:29:31.623990,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0304A,Operating Systems,Memory Management,Easy,1,20.32,20,2025-01-14T22:20:27.858913,S00019_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0406B,Computer Networks,HTTP,Medium,0,80.51,21,2025-01-16T04:50:18.156477,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0308C,Operating Systems,Threads,Hard,0,211.49,22,2025-01-17T08:28:03.892394,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0208B,DBMS,ER Model,Medium,0,97.26,23,2025-01-18T20:39:02.406959,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0106A,DSA,Trees,Easy,0,170.93,24,2025-01-20T06:05:04.090082,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0404S,Computer Networks,UDP,Easy,1,29.87,25,2025-01-21T13:58:34.870052,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0109B,DSA,Heap,Medium,0,176.92,26,2025-01-22T09:12:26.596043,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0503S,Software Engineering,Waterfall,Medium,0,126.19,27,2025-01-23T07:38:23.394663,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0104S,DSA,Stack & Queue,Easy,1,47.46,28,2025-01-24T07:44:48.745693,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0209A,DBMS,Relational Algebra,Easy,1,42.73,29,2025-01-25T02:16:44.185825,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0409B,Computer Networks,Routing,Medium,1,51.88,30,2025-01-25T14:25:34.778599,S00019_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0509C,Software Engineering,Project Management,Hard,0,181.6,31,2025-01-25T21:37:30.494525,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0305C,Operating Systems,Paging,Hard,1,69.53,32,2025-01-26T14:56:21.171832,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0406S,Computer Networks,HTTP,Easy,1,34.27,33,2025-01-27T06:38:11.207726,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0109A,DSA,Heap,Easy,0,66.07,34,2025-01-28T18:46:54.675506,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0306A,Operating Systems,Synchronization,Easy,1,46.61,35,2025-01-29T07:08:58.694766,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0503A,Software Engineering,Waterfall,Easy,1,50.36,36,2025-01-30T15:24:25.077437,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0210A,DBMS,Concurrency Control,Easy,1,51.54,37,2025-02-01T02:28:07.445631,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0105B,DSA,Recursion,Medium,0,119.82,38,2025-02-01T09:57:59.384211,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0308C,Operating Systems,Threads,Hard,1,107.87,39,2025-02-02T05:06:01.844567,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0206A,DBMS,Transactions,Easy,0,46.93,40,2025-02-02T10:32:39.675548,S00019_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0210C,DBMS,Concurrency Control,Hard,0,200.96,41,2025-02-03T14:35:39.462613,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0302C,Operating Systems,CPU Scheduling,Hard,0,114.79,42,2025-02-05T02:59:41.442351,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0210A,DBMS,Concurrency Control,Easy,1,36.12,43,2025-02-06T14:28:43.110136,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0107S,DSA,Graphs,Medium,0,162.6,44,2025-02-07T06:18:14.055563,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0205A,DBMS,Joins,Easy,1,47.12,45,2025-02-08T04:45:13.888243,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0309S,Operating Systems,I/O Management,Medium,1,44.04,46,2025-02-08T23:40:38.113937,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0101B,DSA,Arrays,Medium,0,85.35,47,2025-02-09T08:54:34.996626,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0310A,Operating Systems,Security,Easy,1,66.77,48,2025-02-10T07:39:20.476853,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0306B,Operating Systems,Synchronization,Medium,0,82.75,49,2025-02-11T15:39:49.612877,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0108S,DSA,Hashing,Medium,1,93.66,50,2025-02-12T23:59:26.175099,S00019_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0508B,Software Engineering,Software Quality,Medium,1,75.2,51,2025-02-13T17:23:52.588996,S00019_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0402C,Computer Networks,TCP/IP,Hard,1,86.44,52,2025-02-14T02:32:52.402009,S00019_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,Q0401B,Computer Networks,OSI,Medium,0,82.22,53,2025-02-15T12:04:20.743753,S00019_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
