student_id,subject,topic,attempt_number,timestamp,synthetic_true_mastery,synthetic_mastered_label
S00012,Computer Networks,HTTP,33,2025-01-27T04:03:24.634768,0.429872,0
S00012,Software Engineering,Agile,34,2025-01-28T15:08:09.147237,0.442203,0
S00012,Software Engineering,Design Patterns,35,2025-01-29T12:54:35.144558,0.326972,0
S00012,DSA,Dynamic Programming,36,2025-01-30T16:29:51.411567,0.275329,0
S00012,DSA,Stack & Queue,37,2025-01-31T05:37:18.637245,0.055654,0
S00012,DSA,Linked Lists,38,2025-01-31T13:06:16.906859,0.20628,0
S00012,Computer Networks,DNS,39,2025-01-31T20:20:42.794631,0.520243,0
S00012,DSA,Trees,40,2025-01-31T23:39:35.826322,0.21576,0
S00012,Computer Networks,HTTP,41,2025-02-02T09:31:04.447939,0.432695,0
S00012,DSA,Strings,42,2025-02-03T11:49:14.818025,0.525097,0
S00012,Software Engineering,Testing,43,2025-02-03T23:51:15.196903,0.447121,0
S00012,DBMS,ER Model,44,2025-02-04T15:56:52.088602,0.375815,0
S00012,DSA,Trees,45,2025-02-05T03:48:52.937254,0.218507,0
S00012,Software Engineering,Project Management,46,2025-02-06T10:37:00.275739,0.551889,0
S00012,Computer Networks,UDP,47,2025-02-07T20:04:01.745892,0.25838,0
S00012,DBMS,DBMS Basics,48,2025-02-07T23:21:01.243635,0.444981,0
S00012,Computer Networks,TCP,49,2025-02-08T15:57:58.023027,0.255739,0
S00012,Computer Networks,Routing,50,2025-02-09T11:01:03.202319,0.504259,0
S00012,Computer Networks,OSI,51,2025-02-10T12:02:41.356115,0.412701,0
S00012,Operating Systems,Paging,52,2025-02-11T13:56:06.209643,0.485639,0
S00012,DSA,Heap,53,2025-02-12T00:44:19.481869,0.279504,0
S00012,DSA,Trees,54,2025-02-12T06:57:38.069470,0.226283,0
S00012,Operating Systems,Memory Management,55,2025-02-13T14:54:53.483970,0.615239,0
S00012,DSA,Recursion,56,2025-02-14T16:37:43.191203,0.200387,0
S00012,Operating Systems,Threads,57,2025-02-15T04:37:06.992926,0.526292,0
S00012,DSA,Graphs,58,2025-02-15T21:45:07.843620,0.219889,0
S00012,Operating Systems,CPU Scheduling,59,2025-02-16T17:20:43.421488,0.437402,0
S00012,DSA,Dynamic Programming,60,2025-02-17T00:31:04.509877,0.276983,0
S00013,Computer Networks,TCP,1,2025-01-03T12:07:48.413249,0.732388,1
S00013,DBMS,SQL,2,2025-01-04T17:01:55.775370,0.40489,0
S00013,DSA,Heap,3,2025-01-05T13:20:55.853626,0.298661,0
S00013,Computer Networks,DNS,4,2025-01-06T17:02:30.174611,0.472963,0
S00013,Computer Networks,DNS,5,2025-01-07T12:05:42.872676,0.483683,0
S00013,Operating Systems,Security,6,2025-01-08T18:12:22.628827,0.303062,0
S00013,Computer Networks,DNS,7,2025-01-10T07:16:01.210521,0.488454,0
S00013,DBMS,Normalization,8,2025-01-11T08:07:41.603899,0.490405,0
S00013,DBMS,SQL,9,2025-01-12T09:07:11.943768,0.409264,0
S00013,Operating Systems,I/O Management,10,2025-01-13T12:02:57.017225,0.343445,0
S00013,Operating Systems,Deadlocks,11,2025-01-13T21:59:17.672160,0.577441,0
S00013,Computer Networks,TCP/IP,12,2025-01-15T11:54:18.853889,0.619592,0
S00013,DSA,Arrays,13,2025-01-16T12:10:03.271636,0.521632,0
S00013,Computer Networks,TCP/IP,14,2025-01-16T17:00:18.353733,0.636399,0
S00013,Software Engineering,UML,15,2025-01-17T07:47:35.261592,0.485864,0
S00013,DSA,Arrays,16,2025-01-18T17:33:48.943024,0.538265,0
S00013,Software Engineering,Agile,17,2025-01-19T19:57:27.139607,0.519614,0
S00013,Operating Systems,Security,18,2025-01-21T08:35:35.044671,0.309293,0
S00013,DSA,Recursion,19,2025-01-22T22:31:14.816249,0.516265,0
S00013,Software Engineering,UML,20,2025-01-23T23:16:48.767196,0.490981,0
S00013,DBMS,Relational Algebra,21,2025-01-24T21:47:05.524141,0.637516,0
S00013,Software Engineering,Design Patterns,22,2025-01-25T04:13:39.163417,0.260348,0
S00013,DBMS,Concurrency Control,23,2025-01-26T14:01:55.961610,0.405595,0
S00013,Operating Systems,Processes,24,2025-01-27T08:02:35.749915,0.558212,0
S00013,Operating Systems,Synchronization,25,2025-01-28T12:59:48.015668,0.368988,0
S00013,Software Engineering,UML,26,2025-01-29T13:04:02.113731,0.507924,0
S00013,DBMS,DBMS Basics,27,2025-01-29T23:04:01.888755,0.251715,0
S00013,DSA,Arrays,28,2025-01-31T03:35:19.953333,0.542939,0
S00013,Operating Systems,Threads,29,2025-02-01T04:33:18.312063,0.482804,0
S00013,DSA,Stack & Queue,30,2025-02-02T13:06:35.424969,0.511249,0
S00013,Software Engineering,Waterfall,31,2025-02-03T00:37:11.723023,0.473393,0
S00013,Computer Networks,HTTP,32,2025-02-03T10:51:33.734674,0.570249,0
S00013,DSA,Arrays,33,2025-02-04T13:57:58.785401,0.549605,0
S00013,Computer Networks,TCP/IP,34,2025-02-05T08:24:16.329822,0.637666,0
S00013,DBMS,Keys,35,2025-02-06T04:39:46.528102,0.395976,0
S00013,Computer Networks,Network Security,36,2025-02-06T20:11:05.252608,0.83832,1
S00013,DBMS,Relational Algebra,37,2025-02-07T00:54:29.710729,0.652004,0
S00013,DBMS,Relational Algebra,38,2025-02-08T14:15:21.302808,0.661744,0
S00013,Computer Networks,IP Addressing,39,2025-02-09T05:15:22.344771,0.921449,1
S00013,DSA,Stack & Queue,40,2025-02-10T18:40:43.544395,0.515144,0
S00013,DBMS,ER Model,41,2025-02-11T23:25:03.981110,0.51332,0
S00013,Computer Networks,Network Security,42,2025-02-13T01:22:38.913964,0.844495,1
S00013,DSA,Dynamic Programming,43,2025-02-14T09:50:43.605376,0.482143,0
S00013,DBMS,DBMS Basics,44,2025-02-15T09:04:44.925101,0.271684,0
S00013,DSA,Arrays,45,2025-02-16T21:54:14.415664,0.563005,0
S00013,DBMS,Concurrency Control,46,2025-02-17T13:15:55.033077,0.426744,0
S00013,DSA,Recursion,47,2025-02-18T13:47:25.969600,0.521855,0
S00013,DBMS,Joins,48,2025-02-18T21:13:08.742357,0.654984,0
S00013,Computer Networks,UDP,49,2025-02-19T02:24:55.180904,0.878151,1
S00013,Operating Systems,CPU Scheduling,50,2025-02-19T07:57:02.563664,0.477483,0
S00013,Software Engineering,Agile,51,2025-02-20T20:58:36.754561,0.533907,0
S00013,Computer Networks,UDP,52,2025-02-21T04:05:31.229578,0.882616,1
S00013,Operating Systems,Threads,53,2025-02-21T15:41:34.102239,0.507175,0
S00013,Operating Systems,I/O Management,54,2025-02-22T03:38:33.424326,0.366005,0
S00013,Computer Networks,DHCP,55,2025-02-22T16:59:16.464885,0.644354,0
S00013,DBMS,Transactions,56,2025-02-22T20:53:27.249639,0.491725,0
S00013,DBMS,ER Model,57,2025-02-23T08:40:48.735288,0.517316,0
S00013,DSA,Stack & Queue,58,2025-02-23T17:04:09.757303,0.520315,0
S00013,Operating Systems,Synchronization,59,2025-02-25T00:02:30.723550,0.394285,0
S00013,Software Engineering,Testing,60,2025-02-26T09:27:49.809589,0.429458,0
S00014,DBMS,Normalization,1,2025-01-03T01:37:00.677620,0.475482,0
S00014,DSA,Dynamic Programming,2,2025-01-03T16:55:28.228910,0.901682,1
S00014,Computer Networks,DHCP,3,2025-01-03T21:57:26.411592,0.742859,1
S00014,Computer Networks,OSI,4,2025-01-04T13:41:03.193507,0.77508,1
S00014,DBMS,Normalization,5,2025-01-05T14:57:57.476109,0.47559,0
S00014,DBMS,SQL,6,2025-01-06T20:57:59.143225,0.722184,1
S00014,Operating Systems,File Systems,7,2025-01-08T05:38:23.120316,0.981418,1
S00014,Operating Systems,File Systems,8,2025-01-09T01:53:07.745939,0.981477,1
S00014,Operating Systems,I/O Management,9,2025-01-10T12:06:54.291135,0.877059,1
S00014,Operating Systems,Memory Management,10,2025-01-11T21:51:39.579941,0.786135,1
S00014,Operating Systems,I/O Management,11,2025-01-12T04:07:52.947799,0.877559,1
S00014,DSA,Hashing,12,2025-01-13T11:30:37.627643,0.828475,1
S00014,DSA,Graphs,13,2025-01-13T20:12:48.647893,0.895819,1
S00014,Software Engineering,SDLC,14,2025-01-15T06:34:39.614013,0.797051,1
S00014,Software Engineering,Project Management,15,2025-01-15T10:47:47.388550,0.589998,0
S00014,DSA,Strings,16,2025-01-16T06:20:32.267661,0.723581,1
S00014,Operating Systems,Synchronization,17,2025-01-16T22:20:46.276731,0.979995,1
S00014,Software Engineering,Design Patterns,18,2025-01-18T10:12:19.490384,0.771225,1
S00014,Operating Systems,I/O Management,19,2025-01-19T22:12:09.761725,0.878224,1
S00014,DSA,Heap,20,2025-01-20T08:14:54.190287,0.937675,1
S00014,Computer Networks,DNS,21,2025-01-20T15:16:08.699770,0.596097,0
S00014,Computer Networks,DNS,22,2025-01-21T12:51:36.139840,0.598118,0
S00014,DBMS,Indexing,23,2025-01-22T00:07:40.881748,0.647852,0
S00014,DBMS,Joins,24,2025-01-22T10:51:42.246126,0.686247,0
S00014,DBMS,ER Model,25,2025-01-22T20:22:03.021560,0.733412,1
S00014,Software Engineering,SDLC,26,2025-01-24T02:49:24.399806,0.802907,1
S00014,DBMS,Normalization,27,2025-01-24T20:50:48.634728,0.476845,0
S00014,Computer Networks,TCP/IP,28,2025-01-25T17:02:01.751126,0.615116,0
S00014,Software Engineering,SRS,29,2025-01-27T00:56:30.900669,0.77083,1
S00014,DBMS,Transactions,30,2025-01-27T17:14:53.747097,0.667512,0
S00014,Computer Networks,TCP,31,2025-01-28T08:09:50.188651,0.797741,1
S00014,Operating Systems,Deadlocks,32,2025-01-29T19:31:57.641180,0.859293,1
S00014,DBMS,ER Model,33,2025-01-30T08:02:52.128292,0.733711,1
S00014,Software Engineering,UML,34,2025-01-30T17:34:25.729650,0.638726,0
S00014,Software Engineering,SRS,35,2025-02-01T03:41:00.811239,0.77552,1
S00014,DSA,Stack & Queue,36,2025-02-01T14:08:10.056904,0.978789,1
S00014,Computer Networks,UDP,37,2025-02-02T10:34:15.615083,0.768015,1
S00014,Software Engineering,SDLC,38,2025-02-03T21:28:23.156108,0.808813,1
S00014,DSA,Dynamic Programming,39,2025-02-04T06:12:02.082832,0.905056,1
S00014,Computer Networks,HTTP,40,2025-02-05T09:00:25.665585,0.746475,1
S00014,Operating Systems,Processes,41,2025-02-06T18:53:32.190903,0.895074,1
S00014,Computer Networks,HTTP,42,2025-02-07T23:52:04.359708,0.753555,1
S00014,Software Engineering,Project Management,43,2025-02-08T07:24:57.680822,0.595094,0
S00014,Software Engineering,Waterfall,44,2025-02-08T14:04:06.215553,0.666046,0
S00014,Software Engineering,Software Quality,45,2025-02-10T00:35:40.254849,0.832346,1
S00014,DBMS,Transactions,46,2025-02-11T04:41:53.364257,0.677895,0
S00014,DBMS,Transactions,47,2025-02-12T04:44:28.463331,0.680139,0
S00014,DSA,Heap,48,2025-02-13T07:06:28.405327,0.939835,1
S00014,Computer Networks,DNS,49,2025-02-14T20:57:32.471231,0.60396,0
S00014,Software Engineering,Software Quality,50,2025-02-15T01:18:09.599548,0.832948,1
S00014,Software Engineering,Project Management,51,2025-02-16T06:13:12.550407,0.607895,0
S00014,DBMS,SQL,52,2025-02-16T22:25:05.284963,0.733367,1
S00014,DSA,Hashing,53,2025-02-17T18:36:40.896462,0.83066,1
S00014,DBMS,Indexing,54,2025-02-18T04:14:33.936318,0.648564,0
S00014,Operating Systems,CPU Scheduling,55,2025-02-19T07:04:10.418613,0.643974,0
S00014,Software Engineering,UML,56,2025-02-19T17:47:06.460590,0.648118,0
S00014,Computer Networks,TCP/IP,57,2025-02-20T09:07:42.681139,0.63034,0
S00014,Computer Networks,DHCP,58,2025-02-20T22:55:33.389975,0.745511,1
S00014,DBMS,Relational Algebra,59,2025-02-22T06:45:45.800204,0.662754,0
S00014,DSA,Graphs,60,2025-02-23T11:19:11.481541,0.904159,1
S00015,DBMS,Relational Algebra,1,2025-01-02T13:12:10.319365,0.822774,1
S00015,Operating Systems,CPU Scheduling,2,2025-01-03T00:20:19.027058,0.550858,0
S00015,Operating Systems,Paging,3,2025-01-03T14:30:21.930895,0.686216,0
S00015,Software Engineering,Agile,4,2025-01-04T11:53:52.880487,0.976489,1
S00015,DSA,Heap,5,2025-01-05T15:07:17.275539,0.76749,1
S00015,DBMS,Joins,6,2025-01-07T00:58:29.151541,0.718335,1
S00015,DBMS,DBMS Basics,7,2025-01-07T07:05:30.479281,0.761629,1
S00015,Computer Networks,Routing,8,2025-01-07T23:11:47.198081,0.978447,1
S00015,DBMS,Concurrency Control,9,2025-01-08T15:25:38.347951,0.654687,0
S00015,Operating Systems,Synchronization,10,2025-01-09T23:22:44.895284,0.687033,0
S00015,DBMS,Indexing,11,2025-01-10T08:50:09.604643,0.742451,1
S00015,Operating Systems,Synchronization,12,2025-01-11T04:47:37.523074,0.690407,0
S00015,Operating Systems,Threads,13,2025-01-11T10:22:37.161487,0.820667,1
S00015,DBMS,Concurrency Control,14,2025-01-12T03:32:06.555334,0.667063,0
S00015,DSA,Heap,15,2025-01-12T22:44:38.763053,0.775906,1
S00015,Operating Systems,Security,16,2025-01-13T04:03:04.052939,0.730645,1
S00015,DBMS,Indexing,17,2025-01-14T11:28:25.702113,0.750744,1
S00015,Computer Networks,Network Security,18,2025-01-15T22:29:24.289011,0.967181,1
S00015,DBMS,Concurrency Control,19,2025-01-17T00:55:02.348568,0.669308,0
S00015,Computer Networks,DNS,20,2025-01-18T12:11:06.773913,0.925891,1
S00015,DSA,Strings,21,2025-01-19T15:11:50.732902,0.820883,1
S00015,DBMS,ER Model,22,2025-01-19T21:16:57.373982,0.819616,1
S00015,Operating Systems,Synchronization,23,2025-01-20T01:10:19.930337,0.700207,1
S00015,DSA,Arrays,24,2025-01-20T15:49:59.546853,0.917961,1
S00015,Computer Networks,TCP/IP,25,2025-01-21T01:05:22.477665,0.914944,1
S00015,Computer Networks,TCP,26,2025-01-22T12:14:29.033914,0.876661,1
S00015,Software Engineering,Waterfall,27,2025-01-23T19:38:06.031777,0.98161,1
S00015,DBMS,ER Model,28,2025-01-25T03:03:04.871057,0.818119,1
S00015,DBMS,ER Model,29,2025-01-25T12:43:15.568469,0.825798,1
S00015,Operating Systems,Paging,30,2025-01-25T23:04:21.404899,0.694996,0
S00015,DBMS,Concurrency Control,31,2025-01-26T02:13:57.876544,0.674795,0
S00015,DSA,Trees,32,2025-01-26T19:49:42.253625,0.981098,1
S00015,Software Engineering,Project Management,33,2025-01-27T15:58:05.715562,0.906891,1
S00015,Computer Networks,Network Security,34,2025-01-28T17:17:55.978821,0.968045,1
S00015,Software Engineering,Agile,35,2025-01-29T00:17:37.002581,0.978266,1
S00015,Software Engineering,SDLC,36,2025-01-29T19:27:14.540925,0.946115,1
S00015,DSA,Dynamic Programming,37,2025-01-30T03:04:32.009217,0.874141,1
S00015,DBMS,Transactions,38,2025-01-30T20:39:19.348768,0.828394,1
S00015,Computer Networks,TCP,39,2025-02-01T02:32:11.189021,0.88178,1
S00015,Operating Systems,Synchronization,40,2025-02-01T06:06:15.290122,0.70188,1
S00015,DBMS,DBMS Basics,41,2025-02-02T16:55:44.538248,0.769692,1
S00015,DBMS,Joins,42,2025-02-04T05:08:37.096240,0.728369,1
S00015,DBMS,DBMS Basics,43,2025-02-05T05:42:17.056749,0.776801,1
S00015,Software Engineering,Design Patterns,44,2025-02-06T02:28:06.607381,0.979065,1
S00015,DBMS,DBMS Basics,45,2025-02-07T08:30:12.232004,0.78044,1
S00015,Operating Systems,Threads,46,2025-02-08T02:33:52.364863,0.822185,1
S00015,Operating Systems,Paging,47,2025-02-09T08:04:47.538470,0.699623,0
S00015,DSA,Linked Lists,48,2025-02-09T20:47:09.432194,0.792184,1
S00015,DBMS,SQL,49,2025-02-11T05:19:23.120278,0.822776,1
S00015,Operating Systems,I/O Management,50,2025-02-12T04:27:57.373748,0.355527,0
S00015,DBMS,Transactions,51,2025-02-12T09:17:01.753466,0.831696,1
S00015,Software Engineering,SDLC,52,2025-02-13T04:38:30.146743,0.942146,1
S00015,Operating Systems,Security,53,2025-02-14T15:45:05.204730,0.741216,1
S00015,Operating Systems,Threads,54,2025-02-14T20:03:12.000424,0.829435,1
S00015,DBMS,DBMS Basics,55,2025-02-16T04:37:06.073480,0.781663,1
S00015,DBMS,Keys,56,2025-02-17T10:40:37.567922,0.723344,1
S00015,DBMS,Keys,57,2025-02-17T19:36:13.246418,0.727648,1
S00015,Operating Systems,Synchronization,58,2025-02-18T05:43:29.810928,0.706868,1
S00015,Operating Systems,Paging,59,2025-02-18T08:49:39.008730,0.712837,1
S00015,Operating Systems,Deadlocks,60,2025-02-19T01:48:51.399643,0.432971,0
S00016,Computer Networks,IP Addressing,1,2025-01-03T01:37:26.821801,0.061215,0
S00016,DBMS,Concurrency Control,2,2025-01-04T00:19:32.085793,0.304149,0
S00016,Operating Systems,Processes,3,2025-01-04T14:40:41.391821,0.461305,0
S00016,DBMS,Keys,4,2025-01-06T03:32:39.406796,0.213994,0
S00016,Computer Networks,Network Security,5,2025-01-07T10:14:26.518561,0.156446,0
S00016,DSA,Trees,6,2025-01-08T16:08:23.572283,0.324893,0
S00016,Operating Systems,I/O Management,7,2025-01-09T22:36:59.765716,0.615561,0
S00016,Computer Networks,UDP,8,2025-01-11T01:06:55.619045,0.058196,0
S00016,Computer Networks,TCP,9,2025-01-11T14:24:25.605956,0.057647,0
S00016,DSA,Heap,10,2025-01-13T02:55:32.901499,0.428851,0
S00016,Operating Systems,I/O Management,11,2025-01-13T20:11:45.075651,0.627524,0
S00016,Operating Systems,Memory Management,12,2025-01-14T12:22:45.152526,0.58354,0
S00016,Operating Systems,Processes,13,2025-01-15T03:23:46.686337,0.477464,0
S00016,Software Engineering,Testing,14,2025-01-15T08:29:36.009082,0.178723,0
S00016,DBMS,SQL,15,2025-01-15T12:39:03.368435,0.275905,0
S00016,DSA,Trees,16,2025-01-16T22:54:03.014796,0.3308,0
S00016,Software Engineering,Software Quality,17,2025-01-18T11:10:09.615857,0.101297,0
S00016,Software Engineering,Testing,18,2025-01-18T17:25:50.521962,0.204367,0
S00016,Computer Networks,IP Addressing,19,2025-01-18T20:49:25.999812,0.064511,0
S00016,DBMS,Transactions,20,2025-01-20T10:00:25.570320,0.368292,0
S00016,DSA,Stack & Queue,21,2025-01-21T13:59:27.516961,0.585627,0
S00016,Computer Networks,Network Security,22,2025-01-22T00:07:06.828177,0.184309,0
S00016,Operating Systems,File Systems,23,2025-01-22T21:16:38.681959,0.351612,0
S00016,DSA,Trees,24,2025-01-24T08:55:42.507648,0.333682,0
S00016,Software Engineering,Software Quality,25,2025-01-24T22:40:40.961069,0.107913,0
S00016,DSA,Strings,26,2025-01-25T10:57:51.553032,0.544755,0
S00016,DSA,Dynamic Programming,27,2025-01-26T14:13:51.042114,0.609661,0
S00016,Software Engineering,Git/Version Control,28,2025-01-26T18:20:42.113164,0.24432,0
S00016,Operating Systems,Synchronization,29,2025-01-27T11:07:25.250377,0.335013,0
S00016,DBMS,SQL,30,2025-01-28T07:58:11.212683,0.277867,0
S00016,DSA,Recursion,31,2025-01-29T13:53:43.989272,0.379366,0
S00016,DSA,Arrays,32,2025-01-30T13:18:22.904288,0.546506,0
S00016,Operating Systems,Synchronization,33,2025-01-30T23:40:20.974755,0.355496,0
S00016,Computer Networks,IP Addressing,34,2025-01-31T16:49:21.209917,0.065982,0
S00016,DSA,Trees,35,2025-02-01T21:32:20.595023,0.341046,0
S00016,DBMS,Concurrency Control,36,2025-02-02T01:46:10.379575,0.309946,0
S00016,DBMS,Concurrency Control,37,2025-02-02T07:52:27.521041,0.329845,0
S00016,Software Engineering,Testing,38,2025-02-02T14:09:48.732015,0.210844,0
S00016,Computer Networks,Network Security,39,2025-02-02T21:08:15.911260,0.206186,0
S00016,Computer Networks,Routing,40,2025-02-03T20:55:48.582238,0.057608,0
S00016,Software Engineering,Software Quality,41,2025-02-05T09:53:14.470445,0.112444,0
S00016,Software Engineering,Agile,42,2025-02-06T13:12:22.953462,0.265126,0
S00016,Computer Networks,Routing,43,2025-02-07T05:23:41.536488,0.062695,0
S00016,DBMS,Transactions,44,2025-02-08T15:02:06.718585,0.386175,0
S00016,Computer Networks,DHCP,45,2025-02-09T13:17:44.027113,0.2256,0
S00016,DSA,Stack & Queue,46,2025-02-09T22:39:40.362611,0.598688,0
S00016,Operating Systems,Synchronization,47,2025-02-10T11:30:56.852781,0.379241,0
S00016,DSA,Trees,48,2025-02-11T18:15:36.284029,0.346242,0
S00016,DBMS,DBMS Basics,49,2025-02-13T02:08:44.423191,0.249267,0
S00016,Operating Systems,Memory Management,50,2025-02-13T06:03:15.384397,0.595312,0
S00016,DSA,Heap,51,2025-02-14T06:44:43.333098,0.446028,0
S00016,DSA,Graphs,52,2025-02-15T12:20:08.966838,0.48946,0
S00016,DBMS,SQL,53,2025-02-16T15:13:51.686063,0.296866,0
S00016,Computer Networks,Routing,54,2025-02-17T03:53:17.695099,0.066571,0
S00016,Software Engineering,Git/Version Control,55,2025-02-18T13:33:29.958035,0.249814,0
S00016,Computer Networks,UDP,56,2025-02-19T10:30:08.725738,0.064692,0
S00016,DBMS,Relational Algebra,57,2025-02-20T07:41:24.281070,0.055145,0
S00016,Computer Networks,TCP/IP,58,2025-02-21T01:56:08.654598,0.055745,0
S00016,DSA,Graphs,59,2025-02-22T14:50:54.895258,0.506021,0
S00016,Computer Networks,DHCP,60,2025-02-23T20:06:32.261087,0.231446,0
S00017,Software Engineering,SDLC,1,2025-01-03T00:36:23.590119,0.504285,0
S00017,Computer Networks,DNS,2,2025-01-03T12:35:38.401811,0.056524,0
S00017,Computer Networks,TCP,3,2025-01-04T00:28:46.255052,0.308977,0
S00017,Computer Networks,TCP,4,2025-01-05T03:17:35.005420,0.327895,0
S00017,Computer Networks,OSI,5,2025-01-05T11:15:35.520560,0.285321,0
S00017,Computer Networks,HTTP,6,2025-01-06T20:54:22.237470,0.30356,0
S00017,Software Engineering,Waterfall,7,2025-01-07T14:25:51.096340,0.278789,0
S00017,Operating Systems,Security,8,2025-01-08T11:04:09.679327,0.399022,0
S00017,Software Engineering,UML,9,2025-01-09T11:18:01.032831,0.127134,0
S00017,Software Engineering,Design Patterns,10,2025-01-10T01:48:32.064573,0.219709,0
S00017,Computer Networks,UDP,11,2025-01-11T04:39:55.040931,0.058448,0
S00017,Software Engineering,Software Quality,12,2025-01-12T03:57:20.199839,0.238795,0
S00017,Operating Systems,File Systems,13,2025-01-13T05:24:38.570612,0.460145,0
S00017,Computer Networks,TCP/IP,14,2025-01-13T18:02:59.451695,0.057491,0
S00017,Computer Networks,OSI,15,2025-01-14T02:53:50.094177,0.291133,0
S00017,Computer Networks,TCP/IP,16,2025-01-15T04:10:08.921033,0.081547,0
S00017,Computer Networks,OSI,17,2025-01-16T01:43:41.934447,0.313186,0
S00017,Operating Systems,Threads,18,2025-01-17T11:31:12.877032,0.413074,0
S00017,Software Engineering,Project Management,19,2025-01-18T14:09:12.099704,0.067232,0
S00017,Computer Networks,Routing,20,2025-01-19T21:31:22.917894,0.163114,0
S00017,Software Engineering,UML,21,2025-01-20T09:15:00.544386,0.135956,0
S00017,DBMS,DBMS Basics,22,2025-01-20T22:22:08.715061,0.191116,0
S00017,DSA,Dynamic Programming,23,2025-01-21T17:12:23.379993,0.42378,0
S00017,Computer Networks,Network Security,24,2025-01-22T21:04:44.383759,0.411641,0
S00017,Computer Networks,UDP,25,2025-01-23T07:28:24.354129,0.065252,0
S00017,DSA,Hashing,26,2025-01-24T11:07:44.324444,0.354476,0
S00017,Software Engineering,UML,27,2025-01-25T22:03:08.960466,0.141483,0
S00017,Computer Networks,IP Addressing,28,2025-01-26T04:41:22.375847,0.111881,0
S00017,Software Engineering,Project Management,29,2025-01-27T01:12:36.305383,0.071381,0
S00017,DSA,Heap,30,2025-01-27T17:47:31.938685,0.29055,0
S00017,Computer Networks,TCP/IP,31,2025-01-28T11:12:20.256891,0.085754,0
S00017,Software Engineering,Design Patterns,32,2025-01-29T07:30:52.668073,0.252013,0
S00017,DBMS,SQL,33,2025-01-29T14:48:09.010851,0.208911,0
S00017,Operating Systems,Synchronization,34,2025-01-30T03:39:23.246002,0.376599,0
S00017,Computer Networks,IP Addressing,35,2025-01-30T09:23:28.996132,0.118775,0
S00017,Operating Systems,Processes,36,2025-01-30T15:38:08.632765,0.425811,0
S00017,Operating Systems,CPU Scheduling,37,2025-01-31T03:53:56.999127,0.234903,0
S00017,Operating Systems,Processes,38,2025-01-31T21:39:56.643030,0.431558,0
S00017,Operating Systems,Security,39,2025-02-02T08:49:07.403173,0.421417,0
S00017,DSA,Trees,40,2025-02-03T05:14:53.036277,0.554515,0
S00017,Operating Systems,CPU Scheduling,41,2025-02-04T07:17:08.448544,0.257066,0
S00017,Operating Systems,CPU Scheduling,42,2025-02-05T19:44:12.037607,0.260414,0
S00017,Software Engineering,SRS,43,2025-02-06T07:47:36.783299,0.421171,0
S00017,DBMS,Joins,44,2025-02-07T02:49:10.828442,0.186378,0
S00017,DSA,Dynamic Programming,45,2025-02-07T12:59:44.041973,0.426442,0
S00017,DSA,Arrays,46,2025-02-07T22:24:08.527309,0.339,0
S00017,Operating Systems,Memory Management,47,2025-02-08T03:11:07.784602,0.47589,0
S00017,Operating Systems,CPU Scheduling,48,2025-02-08T12:30:16.153292,0.26285,0
S00017,Operating Systems,Processes,49,2025-02-09T14:21:06.222747,0.447436,0
S00017,Operating Systems,Paging,50,2025-02-10T00:57:34.493862,0.455387,0
S00017,Computer Networks,UDP,51,2025-02-10T18:15:18.699082,0.092219,0
S00017,Operating Systems,Memory Management,52,2025-02-11T11:20:43.743672,0.49511,0
S00017,DSA,Linked Lists,53,2025-02-12T16:41:00.996339,0.529727,0
S00017,Computer Networks,TCP/IP,54,2025-02-14T01:18:10.192647,0.089541,0
S00017,DSA,Graphs,55,2025-02-14T05:57:33.237948,0.166156,0
S00017,DBMS,DBMS Basics,56,2025-02-15T16:44:51.138959,0.199473,0
S00017,DBMS,DBMS Basics,57,2025-02-16T08:40:30.156893,0.220943,0
S00017,DBMS,DBMS Basics,58,2025-02-17T11:50:55.520979,0.224637,0
S00017,DBMS,SQL,59,2025-02-18T03:35:58.183339,0.218544,0
S00017,DSA,Stack & Queue,60,2025-02-19T16:25:47.256805,0.576461,0
S00018,Software Engineering,Testing,1,2025-01-02T12:18:30.207646,0.060374,0
S00018,Operating Systems,Security,2,2025-01-03T08:29:06.086265,0.49194,0
S00018,DBMS,ER Model,3,2025-01-04T00:30:37.127987,0.381857,0
S00018,Software Engineering,Software Quality,4,2025-01-05T02:15:25.232240,0.121962,0
S00018,Software Engineering,SRS,5,2025-01-06T01:24:04.337868,0.081515,0
S00018,Software Engineering,Git/Version Control,6,2025-01-06T09:38:25.040227,0.123487,0
S00018,DBMS,Concurrency Control,7,2025-01-06T22:29:32.929419,0.520789,0
S00018,DBMS,Relational Algebra,8,2025-01-08T01:36:47.906515,0.377799,0
S00018,DSA,Recursion,9,2025-01-09T15:23:04.061543,0.233472,0
S00018,DBMS,Concurrency Control,10,2025-01-11T05:12:22.311180,0.525698,0
S00018,Computer Networks,HTTP,11,2025-01-12T17:49:25.347589,0.370184,0
S00018,Computer Networks,Network Security,12,2025-01-13T22:04:51.583378,0.218897,0
S00018,Operating Systems,Deadlocks,13,2025-01-14T15:02:01.033077,0.564022,0
S00018,Computer Networks,TCP/IP,14,2025-01-15T19:12:49.374341,0.280906,0
S00018,DSA,Graphs,15,2025-01-16T03:27:02.652864,0.497471,0
S00018,DBMS,Indexing,16,2025-01-17T01:27:58.008735,0.461295,0
S00018,Computer Networks,HTTP,17,2025-01-18T09:45:42.421362,0.376307,0
