student_id,timestamp,attempt_number,subject,topic,difficulty,prior_attempts,overall_accuracy,subject_accuracy,topic_prior_attempts,topic_accuracy,recent_accuracy_5,recent_accuracy_10,topic_avg_response_time,topic_response_time_std,difficulty_accuracy,previous_correct,improvement_trend,hours_since_topic_attempt,mastered_label,synthetic_true_mastery,data_label
S00017,2025-01-27T01:12:36.305383+00:00,29,Software Engineering,Project Management,Hard,28.0,0.35714285714285715,0.5,1.0,0.0,0.0,0.0,192.71,0.0,0.5,0.0,0.0,203.05672379972222,0,0.071381,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-27T17:47:31.938685+00:00,30,DSA,Heap,Hard,29.0,0.3448275862068966,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.29055,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-28T11:12:20.256891+00:00,31,Computer Networks,TCP/IP,Easy,30.0,0.3333333333333333,0.2857142857142857,2.0,0.5,0.5,0.5,81.075,28.534999999999997,1.0,1.0,0.0,319.0364821827778,0,0.085754,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-29T07:30:52.668073+00:00,32,Software Engineering,Design Patterns,Medium,31.0,0.3225806451612903,0.4444444444444444,1.0,1.0,1.0,1.0,120.49,0.0,1.0,1.0,0.0,461.70572319444443,0,0.252013,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-29T14:48:09.010851+00:00,33,DBMS,SQL,Easy,32.0,0.34375,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.208911,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-30T03:39:23.246002+00:00,34,Operating Systems,Synchronization,Easy,33.0,0.36363636363636365,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.376599,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-30T09:23:28.996132+00:00,35,Computer Networks,IP Addressing,Easy,34.0,0.35294117647058826,0.26666666666666666,1.0,0.0,0.0,0.0,128.89,0.0,0.5,0.0,0.0,100.70183896805555,0,0.118775,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-30T15:38:08.632765+00:00,36,Operating Systems,Processes,Medium,35.0,0.34285714285714286,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.425811,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-31T03:53:56.999127+00:00,37,Operating Systems,CPU Scheduling,Easy,36.0,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.234903,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-01-31T21:39:56.643030+00:00,38,Operating Systems,Processes,Easy,37.0,0.35135135135135137,0.3333333333333333,1.0,0.0,0.0,0.0,177.87,0.0,0.5,0.0,0.0,30.03000285138889,0,0.431558,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-02T08:49:07.403173+00:00,39,Operating Systems,Security,Medium,38.0,0.34210526315789475,0.2857142857142857,1.0,1.0,1.0,1.0,47.33,0.0,0.5,1.0,0.0,597.7493677350001,0,0.421417,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-03T05:14:53.036277+00:00,40,DSA,Trees,Medium,39.0,0.358974358974359,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.554515,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-04T07:17:08.448544+00:00,41,Operating Systems,CPU Scheduling,Easy,40.0,0.35,0.375,1.0,1.0,1.0,1.0,77.9,0.0,1.0,1.0,0.0,99.38651372694444,0,0.257066,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-05T19:44:12.037607+00:00,42,Operating Systems,CPU Scheduling,Hard,41.0,0.36585365853658536,0.4444444444444444,2.0,1.0,1.0,1.0,59.115,18.785,0.5,1.0,0.0,36.45099696194444,0,0.260414,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-06T07:47:36.783299+00:00,43,Software Engineering,SRS,Hard,42.0,0.35714285714285715,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.421171,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-07T02:49:10.828442+00:00,44,DBMS,Joins,Hard,43.0,0.3488372093023256,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.186378,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-07T12:59:44.041973+00:00,45,DSA,Dynamic Programming,Hard,44.0,0.3409090909090909,0.25,1.0,1.0,1.0,1.0,119.94,0.0,0.5,1.0,0.0,403.78907277222226,0,0.426442,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-07T22:24:08.527309+00:00,46,DSA,Arrays,Medium,45.0,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.339,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-08T03:11:07.784602+00:00,47,Operating Systems,Memory Management,Easy,46.0,0.34782608695652173,0.4,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.47589,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-08T12:30:16.153292+00:00,48,Operating Systems,CPU Scheduling,Hard,47.0,0.3617021276595745,0.45454545454545453,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,128.26666666666668,98.99069058362115,0.0,0.0,0.0,64.7678099125,0,0.26285,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-09T14:21:06.222747+00:00,49,Operating Systems,Processes,Easy,48.0,0.3541666666666667,0.4166666666666667,2.0,0.0,0.0,0.0,113.36500000000001,64.505,0.0,0.0,0.0,208.68599436583332,0,0.447436,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-10T00:57:34.493862+00:00,50,Operating Systems,Paging,Medium,49.0,0.3673469387755102,0.46153846153846156,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.455387,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-10T18:15:18.699082+00:00,51,Computer Networks,UDP,Easy,50.0,0.36,0.25,2.0,0.0,0.0,0.0,125.865,53.36499999999997,0.0,0.0,0.0,442.78176248694444,0,0.092219,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-11T11:20:43.743672+00:00,52,Operating Systems,Memory Management,Medium,51.0,0.37254901960784315,0.42857142857142855,1.0,1.0,1.0,1.0,67.98,0.0,0.5,1.0,0.0,80.15998863055555,0,0.49511,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-12T16:41:00.996339+00:00,53,DSA,Linked Lists,Medium,52.0,0.38461538461538464,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.529727,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-14T01:18:10.192647+00:00,54,Computer Networks,TCP/IP,Medium,53.0,0.37735849056603776,0.29411764705882354,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,79.66666666666667,23.38370420233331,0.0,0.0,0.0,398.09720437666664,0,0.089541,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-14T05:57:33.237948+00:00,55,DSA,Graphs,Easy,54.0,0.37037037037037035,0.2857142857142857,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.166156,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-15T16:44:51.138959+00:00,56,DBMS,DBMS Basics,Medium,55.0,0.36363636363636365,0.3333333333333333,1.0,0.0,0.0,0.0,234.26,0.0,0.5,0.0,0.0,618.3784510827777,0,0.199473,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-16T08:40:30.156893+00:00,57,DBMS,DBMS Basics,Easy,56.0,0.35714285714285715,0.25,2.0,0.0,0.0,0.0,187.76999999999998,46.490000000000045,0.5,0.0,0.0,15.927504981666667,0,0.220943,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-17T11:50:55.520979+00:00,58,DBMS,DBMS Basics,Medium,57.0,0.3684210526315789,0.4,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,145.45666666666665,70.86407003709442,0.0,1.0,0.0,27.173712246111112,0,0.224637,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-18T03:35:58.183339+00:00,59,DBMS,SQL,Hard,58.0,0.3620689655172414,0.3333333333333333,1.0,1.0,1.0,1.0,51.21,0.0,0.5,1.0,0.0,468.79699235777775,0,0.218544,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00017,2025-02-19T16:25:47.256805+00:00,60,DSA,Stack & Queue,Medium,59.0,0.3559322033898305,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.576461,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-02T12:18:30.207646+00:00,1,Software Engineering,Testing,Hard,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.060374,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-03T08:29:06.086265+00:00,2,Operating Systems,Security,Easy,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.49194,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-04T00:30:37.127987+00:00,3,DBMS,ER Model,Hard,2.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.381857,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-05T02:15:25.232240+00:00,4,Software Engineering,Software Quality,Easy,3.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.121962,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-06T01:24:04.337868+00:00,5,Software Engineering,SRS,Hard,4.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.081515,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-06T09:38:25.040227+00:00,6,Software Engineering,Git/Version Control,Easy,5.0,0.2,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.123487,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-06T22:29:32.929419+00:00,7,DBMS,Concurrency Control,Medium,6.0,0.16666666666666666,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.520789,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-08T01:36:47.906515+00:00,8,DBMS,Relational Algebra,Easy,7.0,0.14285714285714285,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.377799,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-09T15:23:04.061543+00:00,9,DSA,Recursion,Medium,8.0,0.25,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.233472,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-11T05:12:22.311180+00:00,10,DBMS,Concurrency Control,Hard,9.0,0.2222222222222222,0.3333333333333333,1.0,0.0,0.0,0.0,139.5,0.0,0.5,0.0,0.0,102.71371715583334,0,0.525698,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-12T17:49:25.347589+00:00,11,Computer Networks,HTTP,Hard,10.0,0.2,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.370184,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-13T22:04:51.583378+00:00,12,Computer Networks,Network Security,Easy,11.0,0.18181818181818182,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.218897,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-14T15:02:01.033077+00:00,13,Operating Systems,Deadlocks,Medium,12.0,0.16666666666666666,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.564022,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-15T19:12:49.374341+00:00,14,Computer Networks,TCP/IP,Hard,13.0,0.15384615384615385,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.280906,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-16T03:27:02.652864+00:00,15,DSA,Graphs,Hard,14.0,0.14285714285714285,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.497471,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-17T01:27:58.008735+00:00,16,DBMS,Indexing,Medium,15.0,0.2,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.461295,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-18T09:45:42.421362+00:00,17,Computer Networks,HTTP,Medium,16.0,0.1875,0.0,1.0,0.0,0.0,0.0,193.57,0.0,0.5,0.0,0.0,135.93807604805556,0,0.376307,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-19T21:31:09.671378+00:00,18,Computer Networks,DHCP,Easy,17.0,0.17647058823529413,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.32371,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-21T09:49:09.626518+00:00,19,DBMS,SQL,Easy,18.0,0.16666666666666666,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.503746,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-22T01:52:37.134840+00:00,20,DSA,Hashing,Medium,19.0,0.15789473684210525,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.323703,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-22T19:33:41.792039+00:00,21,Operating Systems,I/O Management,Easy,20.0,0.2,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.573462,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-23T01:23:07.356789+00:00,22,Computer Networks,Routing,Medium,21.0,0.19047619047619047,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.471628,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-24T13:28:20.234637+00:00,23,Computer Networks,DNS,Medium,22.0,0.22727272727272727,0.16666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.255373,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-25T15:09:38.513626+00:00,24,Operating Systems,Memory Management,Medium,23.0,0.2608695652173913,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.633304,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-26T08:59:44.997974+00:00,25,Operating Systems,File Systems,Hard,24.0,0.2916666666666667,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.596661,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-27T14:41:22.225435+00:00,26,Software Engineering,Agile,Medium,25.0,0.28,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.057708,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-28T19:09:56.697792+00:00,27,Software Engineering,Waterfall,Easy,26.0,0.2692307692307692,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.113893,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-30T06:16:23.086669+00:00,28,DBMS,SQL,Easy,27.0,0.2962962962962963,0.16666666666666666,1.0,0.0,0.0,0.0,100.61,0.0,0.0,0.0,0.0,212.4537389308333,0,0.517811,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-30T19:11:58.647085+00:00,29,Operating Systems,CPU Scheduling,Medium,28.0,0.32142857142857145,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.731866,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-01-31T08:53:51.603416+00:00,30,Computer Networks,IP Addressing,Medium,29.0,0.3103448275862069,0.2857142857142857,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.130734,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-01T14:07:37.706094+00:00,31,DBMS,DBMS Basics,Hard,30.0,0.3,0.2857142857142857,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.237924,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-02T22:09:34.896447+00:00,32,Software Engineering,Git/Version Control,Hard,31.0,0.2903225806451613,0.3333333333333333,1.0,0.0,0.0,0.0,67.51,0.0,0.5,0.0,0.0,660.5194045055556,0,0.12974,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-04T03:58:20.550450+00:00,33,Software Engineering,Project Management,Medium,32.0,0.28125,0.2857142857142857,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.164211,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-05T10:58:47.261076+00:00,34,Operating Systems,File Systems,Easy,33.0,0.30303030303030304,0.16666666666666666,1.0,0.0,0.0,0.0,205.33,0.0,0.5,0.0,0.0,241.98396197277776,0,0.608653,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-06T20:50:37.814762+00:00,35,DBMS,Transactions,Medium,34.0,0.3235294117647059,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.254504,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-07T22:48:19.244922+00:00,36,Computer Networks,Routing,Easy,35.0,0.3142857142857143,0.25,1.0,1.0,1.0,1.0,89.13,0.0,0.5,1.0,0.0,381.4199689258333,0,0.487217,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-08T22:45:15.425220+00:00,37,DBMS,Normalization,Hard,36.0,0.3333333333333333,0.2222222222222222,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.462457,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-09T05:14:49.017948+00:00,38,Computer Networks,DNS,Easy,37.0,0.32432432432432434,0.3333333333333333,1.0,1.0,1.0,1.0,94.38,0.0,0.5,1.0,0.0,375.7746620308334,0,0.276204,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-10T12:40:25.233362+00:00,39,DBMS,ER Model,Easy,38.0,0.34210526315789475,0.2,1.0,0.0,0.0,0.0,201.0,0.0,0.5,0.0,0.0,720.0,0,0.386916,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-12T00:50:05.534493+00:00,40,Operating Systems,Memory Management,Hard,39.0,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,87.01,0.0,0.5,1.0,0.0,417.6741724630556,0,0.635487,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-12T18:19:30.258479+00:00,41,DBMS,Relational Algebra,Hard,40.0,0.325,0.18181818181818182,1.0,1.0,1.0,1.0,32.04,0.0,0.5,1.0,0.0,720.0,0,0.382091,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-14T02:43:11.606823+00:00,42,DBMS,Keys,Medium,41.0,0.3170731707317073,0.16666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.461484,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-15T04:56:51.253403+00:00,43,DSA,Heap,Hard,42.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.182075,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-16T16:34:48.673657+00:00,44,Software Engineering,Git/Version Control,Easy,43.0,0.32558139534883723,0.375,2.0,0.0,0.0,0.0,155.185,87.67500000000001,0.0,0.0,0.0,330.42049366944445,0,0.15496,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-17T15:00:50.281384+00:00,45,DSA,Dynamic Programming,Medium,44.0,0.3409090909090909,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.400601,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-18T14:39:40.102260+00:00,46,DBMS,SQL,Easy,45.0,0.3333333333333333,0.23076923076923078,2.0,0.5,0.5,0.5,71.595,29.01500000000001,0.5,1.0,0.0,464.3880598863889,0,0.531878,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-19T23:12:18.548437+00:00,47,Software Engineering,SDLC,Medium,46.0,0.34782608695652173,0.4444444444444444,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.05851,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-20T18:29:53.115504+00:00,48,DSA,Strings,Easy,47.0,0.3404255319148936,0.4,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.349617,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-21T12:24:11.955306+00:00,49,DBMS,Concurrency Control,Easy,48.0,0.3541666666666667,0.2857142857142857,2.0,0.0,0.0,0.0,150.6,11.100000000000124,0.5,0.0,0.0,720.0,0,0.539659,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-22T12:50:57.516418+00:00,50,Computer Networks,DNS,Hard,49.0,0.3673469387755102,0.4,2.0,1.0,1.0,1.0,80.1,14.279999999999985,0.5,1.0,0.0,319.6023606861111,0,0.28309,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-23T09:59:30.509750+00:00,51,DSA,Stack & Queue,Medium,50.0,0.36,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.440208,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-24T23:56:29.545002+00:00,52,DBMS,Transactions,Medium,51.0,0.37254901960784315,0.3333333333333333,1.0,0.0,0.0,0.0,194.16,0.0,0.0,0.0,0.0,435.0977028444444,0,0.262877,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-26T00:29:03.432040+00:00,53,DBMS,Indexing,Hard,52.0,0.36538461538461536,0.3125,1.0,0.0,0.0,0.0,99.11,0.0,0.5,0.0,0.0,720.0,0,0.462826,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-27T02:18:39.780545+00:00,54,DBMS,Transactions,Easy,53.0,0.3584905660377358,0.29411764705882354,2.0,0.0,0.0,0.0,155.055,39.10499999999993,0.5,0.0,0.0,50.369509873055556,0,0.281843,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-02-28T00:14:40.053375+00:00,55,Computer Networks,DHCP,Easy,54.0,0.37037037037037035,0.36363636363636365,1.0,0.0,0.0,0.0,43.32,0.0,0.0,0.0,0.0,720.0,0,0.343147,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-03-01T05:34:32.358737+00:00,56,DSA,Heap,Medium,55.0,0.38181818181818183,0.5714285714285714,1.0,0.0,0.0,0.0,294.71,0.0,0.5,0.0,0.0,336.62808481499997,0,0.188839,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-03-01T09:00:12.132822+00:00,57,DSA,Trees,Medium,56.0,0.375,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.223779,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-03-02T20:38:20.915077+00:00,58,DSA,Dynamic Programming,Easy,57.0,0.3684210526315789,0.4444444444444444,1.0,0.0,0.0,0.0,112.45,0.0,0.5,0.0,0.0,317.62517602583335,0,0.417897,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-03-03T01:41:00.488795+00:00,59,DSA,Linked Lists,Hard,58.0,0.3793103448275862,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.379772,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00018,2025-03-03T10:59:06.486716+00:00,60,DSA,Strings,Easy,59.0,0.3728813559322034,0.45454545454545453,1.0,1.0,1.0,1.0,69.01,0.0,1.0,1.0,0.0,256.4870475588889,0,0.36676,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-02T12:39:05.237999+00:00,1,DSA,Hashing,Easy,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.248501,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-02T23:27:32.429183+00:00,2,DBMS,Relational Algebra,Medium,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.495845,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-04T07:05:52.492423+00:00,3,DBMS,DBMS Basics,Easy,2.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.662065,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-05T06:03:06.011924+00:00,4,DBMS,Transactions,Easy,3.0,0.6666666666666666,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.570544,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-05T14:19:33.947016+00:00,5,DSA,Arrays,Easy,4.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.315205,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-06T06:42:23.298862+00:00,6,Computer Networks,HTTP,Hard,5.0,0.6,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.71035,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00019,2025-01-07T03:10:44.716733+00:00,7,DSA,Trees,Hard,6.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.236302,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
